user_id,item_id,rating,timestamp
50,246,3,877052329
181,1081,1,878962623
58,144,4,884304936
181,220,4,878962392
58,1098,4,884304936
272,178,5,879455113
214,334,3,891542540
181,264,2,878961624
181,872,1,878961814
181,3,2,878963441
181,1295,1,878961781
272,1393,2,879454663
272,12,5,879455254
181,279,1,878962955
181,325,2,878961814
257,137,4,882049932
181,938,1,878961586
214,568,4,892668197
73,480,4,888625753
181,306,1,878962006
131,126,4,883681514
181,741,1,878962918
181,1015,1,878963121
79,303,4,891271203
171,292,4,891034835
214,478,4,891544052
185,23,4,883524249
181,762,2,878963418
181,121,4,878962623
181,870,2,878962623
146,1022,5,891458193
181,1060,1,878962675
58,1099,2,892243079
181,1288,1,878962349
272,317,4,879454977
181,927,1,878962675
181,696,2,878962997
181,405,4,878962919
58,9,4,884304328
79,50,4,891271545
181,930,1,878963275
185,287,5,883526288
73,206,3,888625754
214,131,3,891544465
181,619,3,878963086
185,216,4,883526268
181,334,1,878961749
181,14,1,878962392
214,117,4,891543241
181,1332,1,878962278
206,302,5,888180227
136,89,4,882848925
185,114,4,883524320
181,1334,1,878962240
214,137,4,891543227
58,173,5,884305353
181,1327,1,878963305
214,213,4,891544414
206,323,1,888179833
181,328,3,878961227
79,1161,2,891271697
58,709,5,884304812
131,221,3,883681561
181,1,3,878962392
252,277,4,891456797
212,180,1,879303974
181,240,1,878963122
310,116,5,879436104
58,214,2,884305296
181,1010,1,878962774
272,1101,5,879454977
257,1260,2,880496892
214,302,4,892668197
252,300,4,891448664
204,216,4,892513864
214,693,3,891544414
73,657,5,888625422
181,1094,1,878963086
31,886,2,881547877
181,408,1,878962550
214,275,3,891542968
31,484,5,881548030
214,1129,4,892668249
73,94,1,888625754
73,56,4,888626041
185,740,4,883524475
79,100,5,891271652
214,42,5,892668130
181,874,1,878961749
50,823,3,877052784
209,906,2,883589546
185,199,4,883526268
209,251,5,883417810
181,1383,1,878962086
58,100,5,884304553
58,268,5,884304288
131,1281,4,883681561
181,1342,1,878962168
206,900,1,888179980
185,269,5,883524428
181,16,1,878962996
181,327,3,878961780
181,979,2,878963241
181,221,1,878962465
181,995,1,878961585
73,357,5,888626007
272,48,4,879455143
209,688,1,883589626
228,475,3,889388521
204,340,5,892389195
181,1164,3,878962464
310,24,4,879436242
181,1001,1,878963038
131,100,5,883681418
257,345,4,887066556
181,1348,1,878962200
181,302,2,878961511
310,536,4,879436137
58,109,4,884304396
131,750,5,883681723
310,845,5,879436534
272,127,5,879454725
214,151,5,892668153
58,284,4,884304519
181,1320,1,878962279
214,652,4,891543972
50,253,5,877052550
181,1324,1,878962464
204,172,3,892513819
209,408,4,883417517
206,1394,1,888179981
31,682,2,881547834
73,588,2,888625754
181,597,3,878963276
58,960,4,884305004
181,1093,1,878962391
181,304,1,878961586
79,246,5,891271545
206,245,1,888179772
79,508,3,891271676
131,845,4,883681351
181,1322,1,878962086
181,1364,1,878962464
181,680,1,878961709
181,123,2,878963276
58,1100,2,884304979
181,20,1,878962919
331,7,4,877196633
331,486,3,877196308
58,272,5,884647314
181,975,2,878963343
50,475,5,877052167
185,127,5,883525183
139,268,4,879537876
136,276,5,882693489
185,528,4,883526268
214,79,4,891544306
136,298,4,882693569
73,12,5,888624976
331,479,2,877196504
73,475,4,888625753
257,258,3,879029516
181,7,4,878963037
214,179,5,892668130
331,133,3,877196443
58,45,5,884305295
257,59,5,879547440
181,124,1,878962550
181,823,2,878963343
181,369,3,878963418
252,742,4,891455743
214,1065,5,892668173
181,688,1,878961668
181,457,1,878961474
181,406,1,878962955
181,359,1,878961668
212,515,4,879303571
257,276,5,882049973
181,1346,1,878962086
272,8,4,879455015
209,269,2,883589606
31,302,4,881547719
228,886,1,889387173
331,47,5,877196235
136,117,4,882694498
181,1393,1,878961709
181,1351,1,878962168
181,1198,1,878962585
136,14,5,882693338
73,127,5,888625200
181,926,1,878962866
181,321,2,878961623
214,872,2,891542492
58,475,5,884304609
181,1067,1,878962550
209,258,2,883589626
204,748,1,892392030
212,511,4,879304051
131,274,3,883681351
206,903,2,888180018
206,362,1,888180018
228,288,4,889387173
181,887,1,878962005
257,289,4,879029543
331,69,5,877196384
310,258,3,879435606
58,42,4,884304936
181,1347,1,878962052
252,9,5,891456797
73,474,5,888625200
206,333,4,888179565
50,1084,5,877052501
214,121,4,891543632
136,56,4,882848783
181,286,1,878961173
73,202,2,888626577
58,1097,5,884504973
181,1051,2,878962586
214,208,5,892668153
181,1362,1,878962200
181,1265,1,878961668
252,129,4,891456876
185,237,4,883526268
272,11,4,879455143
58,222,4,884304656
181,764,1,878962866
31,135,4,881548030
214,45,4,891543952
209,242,4,883589606
206,288,5,888179565
73,1149,4,888626299
181,1291,1,878963167
73,196,4,888626177
181,301,2,878961303
331,1100,2,877196634
31,705,5,881548110
79,124,5,891271870
73,7,4,888625956
73,286,4,888792192
272,172,4,879455043
58,248,4,884794774
206,1127,4,888180081
79,288,3,891272015
209,351,2,883589546
58,8,4,884304955
58,850,5,884305150
58,347,3,888638515
349,411,4,879466232
79,937,2,891271180
206,896,4,888180018
257,305,4,882049607
185,196,4,883524172
214,408,4,891543952
181,1312,1,878962349
73,479,5,888625127
146,307,3,891457905
181,824,1,878963305
181,1384,1,878962052
181,882,1,878962006
214,531,4,891544222
58,340,4,884305708
79,269,5,891271792
204,258,2,892388976
58,1106,4,892068866
310,832,1,879436035
209,898,3,883460304
214,285,5,892668153
214,1039,4,891544269
331,190,3,877196308
181,1128,1,878962279
181,1371,1,878962240
171,245,3,891034801
136,847,4,882693371
181,335,1,878961748
136,747,4,882848866
181,1318,1,878962349
257,151,4,882050266
358,469,4,891271063
181,319,3,878961173
214,7,5,892668130
181,676,3,878962392
181,742,4,878962623
58,663,2,884304728
310,748,3,879435729
31,504,5,881548110
131,313,5,883681723
79,286,5,891271792
181,1202,1,878962720
257,307,4,879029581
272,474,5,879454753
209,349,2,883589546
272,772,2,879455220
79,813,5,891271792
214,325,3,891542622
331,100,4,877196308
58,156,5,884304955
79,900,4,891271245
181,458,3,878962350
181,1386,1,878962119
58,237,4,884304396
181,933,1,878962675
58,246,5,884304592
228,651,4,889388521
310,304,5,879435664
181,1120,1,878962279
204,310,1,892389073
181,330,1,878961668
79,313,2,891271086
181,866,1,878963037
79,137,4,891271870
31,498,4,881548111
185,638,4,883524364
214,56,5,892668130
58,425,5,884304979
58,568,4,884304838
331,454,3,877196702
73,28,3,888626468
209,1105,2,883589568
185,197,5,883524428
181,1048,2,878963275
73,156,4,888625835
214,236,5,892668153
349,105,2,879466283
257,50,5,882049897
136,313,2,882693234
136,1142,4,882693569
181,829,1,878962675
358,482,2,891270510
136,223,4,882848820
181,21,1,878963381
181,112,1,878962955
181,1390,1,878962052
58,480,3,884305220
131,1,4,883681384
181,1282,1,878962496
214,952,3,891543176
181,148,2,878963204
58,20,1,884304538
181,1370,1,878962550
181,1272,1,878962349
214,327,5,892668196
181,840,1,878963204
181,1259,1,878962496
206,904,1,888180081
181,1378,1,878962169
204,292,5,892388857
206,258,4,888179602
58,813,5,884304430
214,248,4,891543001
146,262,4,891457714
73,48,2,888625785
181,324,1,878961814
185,318,4,883524172
209,304,2,883460468
181,269,1,878961511
181,276,2,878962816
204,315,4,892388857
257,165,4,879547534
181,827,2,878963276
171,327,4,891034835
