user_id,item_id,rating,timestamp
115,265,2,881171488
224,29,3,888104457
122,387,5,879270459
308,1,4,887736532
160,234,5,876861185
225,193,4,879539727
7,32,4,891350932
10,16,4,877888877
201,979,2,884114233
72,679,2,880037164
292,515,4,881103977
115,20,3,881171009
201,219,4,884112673
138,26,5,879024232
60,427,5,883326620
189,512,4,893277702
293,5,3,888906576
225,237,5,879539643
225,480,5,879540748
293,685,3,888905170
271,132,5,885848672
160,174,5,876860807
271,346,4,885844430
237,514,4,879376641
72,195,5,880037702
41,265,3,890687042
224,245,3,888082216
293,471,3,888904884
7,479,4,891352010
269,504,4,891449922
160,135,4,876860807
10,486,4,877886846
85,427,3,879456350
172,177,4,875537965
7,455,4,891353086
160,719,3,876857977
293,1267,3,888906966
72,48,4,880036718
292,174,5,881105481
232,483,5,888549622
224,26,3,888104153
52,280,3,882922806
161,202,5,891170769
151,10,5,879524921
269,127,4,891446165
16,944,1,877727122
91,323,2,891438397
14,98,3,890881335
233,202,5,879394264
7,382,4,891352093
201,146,1,884140579
85,507,4,879456199
269,367,3,891450023
292,11,5,881104093
189,520,5,893265380
201,695,1,884140115
201,767,4,884114505
296,705,5,884197193
16,64,5,877720297
296,508,5,884196584
16,705,5,877722736
308,1197,4,887739521
308,649,4,887739292
144,89,3,888105691
16,197,5,877726146
271,199,4,885848448
271,709,3,885849325
271,378,4,885849447
10,175,3,877888677
308,402,4,887740700
308,640,4,887737036
269,522,5,891447773
296,20,5,884196921
269,845,1,891456255
7,163,4,891353444
52,250,3,882922661
236,71,3,890116671
151,197,5,879528710
144,699,4,888106106
293,135,5,888905550
160,460,2,876861185
114,505,3,881260203
239,56,4,889179478
201,649,3,884114275
60,60,5,883327734
269,217,2,891451610
85,259,2,881705026
201,960,2,884112077
91,480,4,891438875
189,1060,5,893264301
293,770,3,888906655
96,156,4,884402860
72,1110,3,880037334
115,1067,4,881171009
7,430,3,891352178
269,246,5,891457067
72,182,5,880036515
189,526,4,893266205
235,185,4,889655435
72,54,3,880036854
224,77,4,888103872
151,176,2,879524293
293,249,3,888905229
10,611,5,877886722
308,427,4,887736584
288,132,3,886374129
72,699,3,880036783
308,55,3,887738760
138,484,4,879024127
308,81,5,887737293
269,198,4,891447062
269,22,1,891448072
269,507,4,891448800
239,1099,5,889179253
271,1028,2,885848102
10,7,4,877892210
269,234,1,891449406
10,100,5,877891747
189,56,5,893265263
226,242,5,883888671
60,430,5,883326122
7,497,4,891352134
269,705,2,891448850
292,661,5,881105561
188,692,5,875072583
236,632,3,890116254
144,709,4,888105940
48,609,4,879434819
72,866,4,880035887
308,295,3,887741461
288,593,2,886892127
7,492,5,891352010
16,55,5,877717956
239,1070,5,889179032
308,187,5,887738760
122,509,4,879270511
85,588,3,880838306
201,272,3,886013700
201,1100,4,884112800
293,423,3,888906070
189,20,5,893264466
236,57,5,890116575
156,661,4,888185947
232,52,5,888550130
235,230,4,889655162
7,661,5,891351624
85,51,2,879454782
224,69,4,888082495
7,648,5,891351653
14,269,4,892242403
239,272,5,889181247
188,143,5,875072674
161,48,1,891170745
7,378,5,891353011
10,461,3,877888944
7,200,5,891353543
16,194,5,877720733
292,589,4,881105516
235,70,5,889655619
201,203,5,884114471
144,742,4,888104122
85,1065,3,879455021
160,462,4,876858346
224,178,4,888082468
292,9,4,881104148
72,568,4,880037203
85,228,3,882813248
7,543,3,891351772
7,554,3,891354639
161,318,3,891170824
7,472,2,891353357
226,56,4,883889102
308,1286,3,887738151
16,8,5,877722736
288,305,4,886372527
239,491,5,889181015
239,194,5,889178833
224,583,1,888103729
60,162,4,883327734
239,513,5,889178887
233,375,4,876374419
85,642,4,882995615
201,518,4,884112201
296,228,4,884197264
85,433,3,879828720
239,234,3,889178762
269,252,1,891456350
7,623,3,891354217
239,9,5,889180446
96,87,4,884403531
151,13,3,879542688
271,65,3,885849419
293,137,3,888904653
201,432,3,884111312
144,125,4,888104191
188,443,4,875074329
72,234,4,880037418
14,213,5,890881557
293,380,2,888907527
308,59,4,887737647
312,692,4,891699426
91,683,3,891438351
175,127,5,877107640
7,644,5,891351685
16,178,5,877719333
85,25,2,879452769
293,708,3,888907527
201,148,1,884140751
296,222,5,884196640
7,662,3,892133739
72,196,4,880036747
151,747,3,879524564
7,171,3,891351287
172,220,4,875537441
308,516,4,887736743
308,436,4,887739257
293,325,2,888904353
96,673,4,884402860
7,451,5,891353892
233,177,4,877661496
76,61,4,875028123
151,703,4,879542460
16,89,2,877717833
138,523,5,879024043
239,96,5,889178798
10,488,5,877888613
308,174,4,887736696
188,237,3,875073648
122,378,4,879270769
312,100,4,891698613
161,168,1,891171174
122,510,4,879270327
188,96,5,875073128
16,209,5,877722736
151,835,5,879524199
312,133,5,891699296
151,12,5,879524368
233,208,4,880610814
312,153,2,891699491
14,174,5,890881294
296,429,5,884197330
10,285,5,877889186
144,831,3,888104805
138,517,4,879024279
239,475,5,889178689
293,166,3,888905520
239,430,3,889180338
160,160,5,876862078
172,580,4,875538028
85,282,3,879829618
288,272,5,889225463
271,56,3,885848559
151,919,5,879524368
201,209,3,884112801
7,674,2,891352659
312,573,5,891712535
308,215,3,887737483
85,187,5,879454235
239,81,3,889179808
144,153,5,888105823
76,175,4,875028853
85,13,3,879452866
161,898,3,891170191
48,680,3,879434330
85,604,4,882995132
288,527,3,886373565
151,929,3,879543457
308,95,4,887737130
60,208,5,883326028
293,412,1,888905377
156,641,5,888185677
269,1165,1,891446904
160,430,5,876861799
237,191,4,879376773
224,678,3,888082277
72,28,4,880036824
271,187,5,885848343
115,8,5,881171982
147,904,5,885594015
151,58,4,879524849
72,427,5,880037702
71,89,5,880864462
151,485,5,879525002
151,372,5,879524819
161,98,4,891171357
60,403,3,883327087
201,747,2,884113635
201,215,2,884140382
271,705,4,885849052
48,309,3,879434132
144,182,3,888105743
85,83,4,886282959
271,482,5,885848519
201,51,2,884140751
60,1021,5,883326185
316,98,5,880853743
296,855,5,884197352
7,676,3,891354499
269,13,4,891446662
308,848,4,887736925
201,1229,3,884140307
